194|An A-Ranked Adventurer’s “Slow-living”|194|87|https://www.novelupdates.com/series/an-a-ranked-adventurers-slow-living/|No| Every 54.9 Day(s)

195|The Villainous Daughter’s Butler ~I Raised Her to be Very Cute~|195|96|https://www.novelupdates.com/series/the-villainous-daughters-butler-i-raised-her-to-be-very-cute/|No| Every 14.3 Day(s)

196|Himekishi ga Classmate! ~ Isekai Cheat de Dorei ka Harem~|196|95|https://www.novelupdates.com/series/himekishi-ga-classmate-isekai-cheat-de-dorei-ka-harem/|No| Every 123.9 Day(s)

197|Game Loading|197|309|https://www.novelupdates.com/series/game-loading/|Yes| Every 13.1 Day(s)

198|The Experimental Log of the Crazy Lich|198|1|https://www.novelupdates.com/series/the-experimental-log-of-the-crazy-lich/|Yes| Every 3851 Day(s)

199|The Undetectable Strongest Job: Rule Breaker|199|416|https://www.novelupdates.com/series/the-undetectable-strongest-job-rule-breaker/|No| Every 15.3 Day(s)

200|Reborn as My Love Rival’s Wife|200|98|https://www.novelupdates.com/series/reborn-as-my-love-rivals-wife/|Yes| Every 85.7 Day(s)

201|Nurturing the Hero to Avoid Death|201|157|https://www.novelupdates.com/series/nurturing-the-hero-to-avoid-death/|No| Every 16.8 Day(s)

202|There Will Always Be Protagonists With Delusions of Starting a Harem|202|36|https://www.novelupdates.com/series/there-will-always-be-protagonists-with-delusions-of-starting-a-harem/|No| Every 106.8 Day(s)

203|My House Is a Magic Power Spot ~Just by Living There I Become the Strongest in the World~|203|306|https://www.novelupdates.com/series/my-house-is-a-magic-power-spot-just-by-living-there-i-become-the-strongest-in-the-world/|Yes| Every 56.3 Day(s)

204|Spirit Realm|204|100|https://www.novelupdates.com/series/spirit-realm/|Yes| Every 195.1 Day(s)

205|If It’s for My Daughter, I’d Even Defeat a Demon Lord (WN)|205|81|https://www.novelupdates.com/series/if-its-for-my-daughter-id-even-defeat-a-demon-lord/|No| Every 123.7 Day(s)

206|I Just Want to Be in a Relationship|206|229|https://www.novelupdates.com/series/i-just-want-to-be-in-a-relationship/|Yes| Every 55.9 Day(s)

207|Chronicles of Primordial Wars|207|847|https://www.novelupdates.com/series/chronicles-of-primordial-wars/|Yes| Every 22.3 Day(s)

208|Knights & Magic|208|152|https://www.novelupdates.com/series/knights-magic/|No| Every 37.3 Day(s)

209|Possessing Nothing|209|323|https://www.novelupdates.com/series/possessing-nothing/|No| Every 5.3 Day(s)

210|Ancient Strengthening Technique|210|117|https://www.novelupdates.com/series/ancient-strengthening-technique/|Yes| Every 479.1 Day(s)

211|Demon Wang’s Golden Favorite Fei|211|249|https://www.novelupdates.com/series/demon-wangs-golden-favorite-fei/|Yes| Every 2.1 Day(s)

212|Peerless Martial God|212|2508|https://www.novelupdates.com/series/peerless-martial-god/|Yes| Every 0.1 Day(s)

213|Little Tyrant Doesn’t Want to Meet with a Bad End|213|631|https://www.novelupdates.com/series/little-tyrant-doesnt-want-to-meet-with-a-bad-end/|No| Every 1.5 Day(s)

214|A Guide to Raising Your Natural Enemy|214|130|https://www.novelupdates.com/series/a-guide-to-raising-your-natural-enemy/|Yes| Every 48.8 Day(s)

215|Pure Love ✕ Insult Complex|215|1429|https://www.novelupdates.com/series/pure-love-%e2%9c%95-insult-complex/|No| Every 2 Day(s)

216|I Raised A Black Dragon|216|323|https://www.novelupdates.com/series/i-raised-a-black-dragon/|No| Every 2.3 Day(s)

217|Predatory Marriage|217|349|https://www.novelupdates.com/series/predatory-marriage/|No| Every 2.4 Day(s)

218|The Baby Raising A Devil|218|260|https://www.novelupdates.com/series/the-baby-raising-a-devil/|No| Every 3.4 Day(s)

219|Breakers|219|0|https://www.novelupdates.com/series/breakers/|Yes| Every 1579 Day(s)

220|Outaishihi ni Nante Naritakunai!!|220|547|https://www.novelupdates.com/series/outaishihi-ni-nante-naritakunai/|No| Every 29.3 Day(s)

221|A Record of a Mortal’s Journey to Immortality|221|100|https://www.novelupdates.com/series/a-record-of-a-mortals-journey-to-immortality/|Yes| Every 651.5 Day(s)

222|Chongfei Manual|222|328|https://www.novelupdates.com/series/chongfei-manual/|Yes| Every 96.8 Day(s)

223|Who Dares Slander My Senior Brother|223|121|https://www.novelupdates.com/series/who-dares-slander-my-senior-brother/|No| Every 28.7 Day(s)

224|A Slight Smile is Very Charming|224|118|https://www.novelupdates.com/series/a-slight-smile-is-very-charming/|Yes| Every 166.5 Day(s)

225|Kono Subarashii Sekai ni Shukufuku o!|225|183|https://www.novelupdates.com/series/kono-subarashii-sekai-ni-shukufuku-o/|Yes| Every 52.7 Day(s)

226|Rebirth on the Doors to the Civil Affairs Bureau|226|61|https://www.novelupdates.com/series/rebirth-on-the-doors-to-the-civil-affairs-bureau/|Yes| Every 79.1 Day(s)

227|Shura’s Wrath|227|855|https://www.novelupdates.com/series/shuras-wrath/|Yes| Every 0.9 Day(s)

228|Otherworld Nation Founding Chronicles|228|172|https://www.novelupdates.com/series/otherworld-nation-founding-chronicles/|No| Every 23.9 Day(s)

229|Rebirth of a Supermodel|229|244|https://www.novelupdates.com/series/rebirth-of-a-supermodel/|Yes| Every 30.5 Day(s)

230|Number One Lazy Merchant of the Beast World|230|90|https://www.novelupdates.com/series/number-one-lazy-merchant-of-the-beast-world/|Yes| Every 0.5 Day(s)

231|Yuusha Party no Kawaii Ko ga Ita no de, Kokuhaku Shite Mita (LN)|231|79|https://www.novelupdates.com/series/yuusha-party-no-kawaii-ko-ga-ita-no-de-kokuhaku-shite/|No| Every 47.1 Day(s)

232|The Wife is First|232|107|https://www.novelupdates.com/series/the-wife-is-first/|No| Every 28.5 Day(s)

233|Inside the Cave of Obscenity|233|163|https://www.novelupdates.com/series/inside-the-cave-of-obscenity/|No| Every 3.8 Day(s)

234|Under the Oak Tree|234|277|https://www.novelupdates.com/series/under-the-oak-tree/|No| Every 13.3 Day(s)

235|Elf Tensei Kara no Cheat Kenkoku-ki|235|186|https://www.novelupdates.com/series/elf-tensei-kara-no-cheat-kenkoku-ki/|No| Every 18.5 Day(s)

236|The Male Lead’s Villainess Fiancée|236|187|https://www.novelupdates.com/series/the-male-leads-villainess-fiancee/|Yes| Every 63.1 Day(s)

237|The Great Ruler|237|102|https://www.novelupdates.com/series/the-great-ruler/|Yes| Every 562.7 Day(s)

238|I Became the Strongest With The Failure Frame【Abnormal State Skill】As I Devastated Everything|238|312|https://www.novelupdates.com/series/i-became-the-strongest-with-the-failure-frame%e3%80%90abnormal-state-skill%e3%80%91as-i-devastated-everything/|No| Every 6 Day(s)

239|Ending Maker|239|0|https://www.novelupdates.com/series/ending-maker/|Yes| Every 407 Day(s)

240|God of Cooking|240|294|https://www.novelupdates.com/series/god-of-cooking/|No| Every 33.7 Day(s)

241|Stunning Edge|241|310|https://www.novelupdates.com/series/stunning-edge/|No| Every 106.3 Day(s)

242|The Villainess Is Being Doted on by the Crown Prince of the Neighboring Country|242|280|https://www.novelupdates.com/series/the-villainess-is-being-doted-on-by-the-crown-prince-of-the-neighboring-country/|No| Every 23.1 Day(s)

243|Faraway Wanderers|243|117|https://www.novelupdates.com/series/faraway-wanderers/|No| Every 19.8 Day(s)

244|Don’t You Like Me|244|101|https://www.novelupdates.com/series/dont-you-like-me/|Yes| Every 52.8 Day(s)

245|The Charm of Soul Pets|245|50|https://www.novelupdates.com/series/the-charm-of-soul-pets/|Yes| Every 2.1 Day(s)

246|Zhanxian|246|821|https://www.novelupdates.com/series/zhanxian/|No| Every 1.5 Day(s)

247|Otoko Nara Ikkokuichijou no Aruji o Mezasa Nakya, ne?|247|408|https://www.novelupdates.com/series/otoko-nara-ikkokuichijou-no-aruji-o-mezasa-nakya-ne/|No| Every 38.7 Day(s)

248|Suddenly Became A Princess One Day|248|125|https://www.novelupdates.com/series/suddenly-became-a-princess-one-day/|No| Every 46.8 Day(s)

249|Sha Po Lang|249|72|https://www.novelupdates.com/series/sha-po-lang/|Yes| Every 18.6 Day(s)

250|The Strange Adventure of a Broke Mercenary|250|233|https://www.novelupdates.com/series/the-strange-adventure-of-a-broke-mercenary/|No| Every 6.9 Day(s)

251|Chiyu Mahou no Machigatta Tsukaikata ~Senjou wo Kakeru Kaifuku Youin~|251|222|https://www.novelupdates.com/series/chiyu-mahou-no-machigatta-tsukaikata-senjou-wo-kakeru-kaifuku-youin/|No| Every 7 Day(s)

252|I’ve Led the Villain Astray, How Do I Fix It?|252|326|https://www.novelupdates.com/series/ive-led-the-villain-astray-how-do-i-fix-it/|No| Every 2.1 Day(s)

253|Hokuou Kizoku to Moukinzuma no Yukiguni Karigurashi|253|139|https://www.novelupdates.com/series/hokuou-kizoku-to-moukinzuma-no-yukiguni-karigurashi/|Yes| Every 1.9 Day(s)

254|The Human Emperor|254|2477|https://www.novelupdates.com/series/the-human-emperor/|Yes| Every 0.5 Day(s)

255|Evolution Theory of the Hunter|255|222|https://www.novelupdates.com/series/evolution-theory-of-the-hunter/|No| Every 68.7 Day(s)

256|I’m Pregnant with the Villain’s Child|256|349|https://www.novelupdates.com/series/im-pregnant-with-the-villains-child/|Yes| Every 10.2 Day(s)

257|Atelier Tanaka|257|302|https://www.novelupdates.com/series/atelier-tanaka/|No| Every 6.9 Day(s)

258|Asuka of the Scarlet Sky|258|78|https://www.novelupdates.com/series/asuka-of-the-scarlet-sky/|No| Every 149.1 Day(s)

259|Stop, Friendly Fire!|259|0|https://www.novelupdates.com/series/stop-friendly-fire/|Yes| Every 7 Day(s)

260|Return of the Former Hero|260|195|https://www.novelupdates.com/series/return-of-the-former-hero/|No| Every 15.7 Day(s)

261|Risou no Himo Seikatsu|261|1|https://www.novelupdates.com/series/risou-no-himo-seikatsu/|No| Every 580 Day(s)

262|I Don’t Want to Be Loved|262|349|https://www.novelupdates.com/series/i-dont-want-to-be-loved/|Yes| Every 13.6 Day(s)

263|Charging Magic With a Smile~ Infinite Magic Power After Being Reincarnated Into a Different World|263|177|https://www.novelupdates.com/series/charging-magic-with-a-smile-infinite-magic-power-after-being-reincarnated-into-a-different-world/|Yes| Every 88.9 Day(s)

264|Transmigration: Raising the Child of the Male Lead Boss|264|502|https://www.novelupdates.com/series/transmigration-raising-the-child-of-the-male-lead-boss/|No| Every 1.7 Day(s)

265|Dimensional Sovereign|265|20|https://www.novelupdates.com/series/dimensional-sovereign/|Yes| Every 87.2 Day(s)

266|Golden Stage|266|82|https://www.novelupdates.com/series/golden-stage/|Yes| Every 51.4 Day(s)

267|Rebirth of a Movie Star|267|67|https://www.novelupdates.com/series/rebirth-of-a-movie-star/|Yes| Every 74.7 Day(s)

268|The People Who’re Supposed To Kill Me Fell For Me Instead|268|152|https://www.novelupdates.com/series/the-people-whore-supposed-to-kill-me-fell-for-me-instead/|Yes| Every 12.1 Day(s)

269|It’s Actually Not Easy Wanting to be a Supporting Male Lead|269|204|https://www.novelupdates.com/series/its-actually-not-easy-wanting-to-be-a-supporting-male-lead/|Yes| Every 59.9 Day(s)

270|Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e|270|512|https://www.novelupdates.com/series/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/|No| Every 15.1 Day(s)

271|I Became the Wife of the Monstrous Crown Prince|271|166|https://www.novelupdates.com/series/i-became-the-wife-of-the-monstrous-crown-prince/|Yes| Every 24.5 Day(s)

272|The Reborn Otaku’s Code of Practice for the Apocalypse|272|261|https://www.novelupdates.com/series/the-reborn-otakus-code-of-practice-for-the-apocalypse/|Yes| Every 3.2 Day(s)

273|I Swear I Won’t Bother You Again!|273|75|https://www.novelupdates.com/series/i-swear-i-wont-bother-you-again/|No| Every 46.7 Day(s)

274|Dragon Maken War|274|0|https://www.novelupdates.com/series/dragon-maken-war/|Yes| Every 2287 Day(s)

275|Level 99 Villainous Daughter|275|89|https://www.novelupdates.com/series/level-99-villainous-daughter/|No| Every 10.9 Day(s)

276|Assassin Farmer|276|208|https://www.novelupdates.com/series/assassin-farmer/|No| Every 2.2 Day(s)

277|Reincarnated into a Werewolf, the Demon Lord Servants|277|93|https://www.novelupdates.com/series/reincarnated-into-a-werewolf-the-demon-lord-servants/|No| Every 15.5 Day(s)

278|The Princess Wei Yang|278|221|https://www.novelupdates.com/series/the-princess-wei-yang/|No| Every 41.1 Day(s)

279|God Of Slaughter|279|39|https://www.novelupdates.com/series/god-of-slaughter/|Yes| Every 531.2 Day(s)

280|Skill Taker’s World Domination ~ Building a S*ave Harem from Scratch|280|206|https://www.novelupdates.com/series/skill-takers-world-domination-building-a-slave-harem-from-scratch/|No| Every 43.3 Day(s)

281|Master Hunter K|281|186|https://www.novelupdates.com/series/master-hunter-k/|Yes| Every 31.8 Day(s)

282|As the Minor Gay Rival in Het Novels|282|121|https://www.novelupdates.com/series/as-the-minor-gay-rival-in-het-novels/|Yes| Every 31.4 Day(s)

283|Rebirth of the Wolfish Silkpants Bottom|283|154|https://www.novelupdates.com/series/rebirth-of-the-wolfish-silkpants-bottom/|Yes| Every 90.5 Day(s)

284|Villainous Daughter Aims for the Last Boss|284|117|https://www.novelupdates.com/series/villainous-daughter-aims-for-the-last-boss/|No| Every 56 Day(s)

285|The Misfit of Demon King Academy (WN)|285|306|https://www.novelupdates.com/series/the-misfit-of-demon-king-academy-wn/|No| Every 4.4 Day(s)

286|The White Cat That Swore Vengeance Was Just Lazing on the Dragon King’s Lap|286|235|https://www.novelupdates.com/series/the-white-cat-that-swore-vengeance-was-just-lazing-on-the-dragon-kings-lap/|No| Every 95.9 Day(s)

287|Becoming the Villain’s Family|287|131|https://www.novelupdates.com/series/becoming-the-villains-family/|No| Every 3.3 Day(s)

288|Chikyuu Tenseisha no Koroshikata|288|82|https://www.novelupdates.com/series/chikyuu-tenseisha-no-koroshikata/|Yes| Every 0.9 Day(s)

289|Reborn As a System|289|81|https://www.novelupdates.com/series/reborn-as-a-system/|No| Every 49.5 Day(s)

290|Shen Yin Wang Zuo|290|40|https://www.novelupdates.com/series/shen-yin-wang-zuo/|Yes| Every 129.5 Day(s)

291|Going Back and Forth Between Earth and The Other World with Space Time Magic|291|445|https://www.novelupdates.com/series/going-back-and-forth-between-earth-and-the-other-world-with-space-time-magic/|Yes| Every 1.9 Day(s)

292|One Useless Rebirth|292|294|https://www.novelupdates.com/series/one-useless-rebirth/|Yes| Every 0.9 Day(s)

293|I Woke Up Piloting the Strongest Starship, so I Became a Space Mercenary|293|330|https://www.novelupdates.com/series/i-woke-up-piloting-the-strongest-starship-so-i-became-a-space-mercenary/|No| Every 3.6 Day(s)

294|The Demonic King Chases His Wife: The Rebellious Good-for-Nothing Miss|294|2369|https://www.novelupdates.com/series/the-demonic-king-chases-his-wife-the-rebellious-good-for-nothing-miss/|No| Every 1.7 Day(s)

295|The Girl Who Ate a Death God|295|38|https://www.novelupdates.com/series/the-girl-who-ate-a-death-god/|Yes| Every 152.5 Day(s)

296|Lord Xue Ying|296|7|https://www.novelupdates.com/series/lord-xue-ying/|Yes| Every 356.6 Day(s)

297|Womanizing Mage|297|682|https://www.novelupdates.com/series/womanizing-mage/|Yes| Every 31.4 Day(s)

298|No Fatigue: 24-jikan Tatakaeru Otoko no Tenseitan|298|111|https://www.novelupdates.com/series/no-fatigue-24-jikan-tatakaeru-otoko-no-tenseitan/|No| Every 52.1 Day(s)

299|The Dungeon Seeker|299|89|https://www.novelupdates.com/series/the-dungeon-seeker/|No| Every 115.5 Day(s)

300|Evade The Hero and Flee!|300|242|https://www.novelupdates.com/series/evade-the-hero-and-flee/|No| Every 4.4 Day(s)

301|Altina the Sword Princess|301|80|https://www.novelupdates.com/series/altina-the-sword-princess/|No| Every 116.7 Day(s)

302|The Villain’s Mother|302|302|https://www.novelupdates.com/series/the-villains-mother/|Yes| Every 16 Day(s)

303|Living in this World with Cut & Paste|303|253|https://www.novelupdates.com/series/living-in-this-world-with-cut-paste/|Yes| Every 62.8 Day(s)

304|Tate no Yuusha no Nariagari (WN)|304|387|https://www.novelupdates.com/series/tate-no-yuusha-no-nariagari/|Yes| Every 19.7 Day(s)

305|A Mistaken Marriage Match: A Generation of Military Counselor|305|210|https://www.novelupdates.com/series/a-mistaken-marriage-match-a-generation-of-military-counselor/|Yes| Every 24.3 Day(s)

306|The Path of the Cannon Fodder’s Counterattack|306|69|https://www.novelupdates.com/series/the-path-of-the-cannon-fodders-counterattack/|Yes| Every 91.3 Day(s)

307|M E M O R I Z E|307|64|https://www.novelupdates.com/series/m-e-m-o-r-i-z-e/|No| Every 39.5 Day(s)

308|Kidnapped Dragons|308|322|https://www.novelupdates.com/series/kidnapped-dragons/|No| Every 1.7 Day(s)

309|I’m Really a Superstar|309|40|https://www.novelupdates.com/series/im-really-a-superstar/|Yes| Every 623.5 Day(s)

310|The Villainess Enjoys a Carefree Married Life in a Former Enemy Country in Her Seventh Loop|310|16|https://www.novelupdates.com/series/the-villainess-enjoys-a-carefree-married-life-in-a-former-enemy-country-in-her-seventh-loop/|No| Every 29.1 Day(s)

311|Isekai Shoukan wa Nidome Desu|311|126|https://www.novelupdates.com/series/isekai-shoukan-wa-nidome-desu/|Yes| Every 6.5 Day(s)

312|Imperial God Emperor|312|120|https://www.novelupdates.com/series/imperial-god-emperor/|Yes| Every 483.3 Day(s)

313|Poison Genius Consort|313|1352|https://www.novelupdates.com/series/poison-genius-consort/|No| Every 0.9 Day(s)

314|Taming Master|314|37|https://www.novelupdates.com/series/the-taming-master/|No| Every 329.1 Day(s)

315|The Villainess is a Marionette|315|129|https://www.novelupdates.com/series/the-villainess-is-a-marionette/|No| Every 26.9 Day(s)

316|Hidden Marriage|316|336|https://www.novelupdates.com/series/hidden-marriage/|Yes| Every 240.6 Day(s)

317|The Strongest Guild Master Founded a Nation in a Week|317|240|https://www.novelupdates.com/series/the-strongest-guild-master-founded-a-nation-in-a-week/|Yes| Every 0.5 Day(s)

318|Dominion’s End|318|89|https://www.novelupdates.com/series/dominions-end/|No| Every 40.5 Day(s)

319|Itai no wa Iya nanode Bōgyo-Ryoku ni Kyokufuri Shitai to Omoimasu|319|451|https://www.novelupdates.com/series/itai-no-wa-iya-nanode-bogyo-ryoku-ni-kyokufuri-shitai-to-omoimasu/|No| Every 7.9 Day(s)

320|Enchantress Amongst Alchemists: Ghost King’s Wife|320|1240|https://www.novelupdates.com/series/enchantress-amongst-alchemists-ghost-kings-wife/|No| Every 34.6 Day(s)

321|Lord of the Mysteries|321|113|https://www.novelupdates.com/series/lord-of-the-mysteries/|Yes| Every 487.2 Day(s)
